Date,Open,High,Low,Close,Adj Close,Volume
2022-02-04,27.350000381469727,27.350000381469727,27.350000381469727,27.350000381469727,25.31144905090332,0
2022-02-07,27.100000381469727,27.100000381469727,27.100000381469727,27.100000381469727,25.0800838470459,0
2022-02-08,27.290000915527344,27.290000915527344,27.290000915527344,27.290000915527344,25.255922317504883,0
2022-02-09,27.93000030517578,27.93000030517578,27.93000030517578,27.93000030517578,25.84821891784668,0
2022-02-10,27.31999969482422,27.31999969482422,27.31999969482422,27.31999969482422,25.2836856842041,0
2022-02-11,26.649999618530273,26.649999618530273,26.649999618530273,26.649999618530273,24.663625717163086,0
2022-02-14,26.6299991607666,26.6299991607666,26.6299991607666,26.6299991607666,24.64511489868164,0
2022-02-15,27.06999969482422,27.06999969482422,27.06999969482422,27.06999969482422,25.05232048034668,0
2022-02-16,26.8799991607666,26.8799991607666,26.8799991607666,26.8799991607666,24.876480102539062,0
2022-02-17,25.93000030517578,25.93000030517578,25.93000030517578,25.93000030517578,23.997291564941406,0
2022-02-18,25.530000686645508,25.530000686645508,25.530000686645508,25.530000686645508,23.627105712890625,0
2022-02-22,25.3700008392334,25.3700008392334,25.3700008392334,25.3700008392334,23.479032516479492,0
2022-02-23,24.790000915527344,24.790000915527344,24.790000915527344,24.790000915527344,22.942262649536133,0
2022-02-24,25.920000076293945,25.920000076293945,25.920000076293945,25.920000076293945,23.988037109375,0
2022-02-25,26.260000228881836,26.260000228881836,26.260000228881836,26.260000228881836,24.30269432067871,0
2022-02-28,26.329999923706055,26.329999923706055,26.329999923706055,26.329999923706055,24.367477416992188,0
2022-03-01,25.920000076293945,25.920000076293945,25.920000076293945,25.920000076293945,23.988037109375,0
2022-03-02,26.239999771118164,26.239999771118164,26.239999771118164,26.239999771118164,24.2841854095459,0
2022-03-03,25.75,25.75,25.75,25.75,23.830707550048828,0
2022-03-04,25.209999084472656,25.209999084472656,25.209999084472656,25.209999084472656,23.330957412719727,0
2022-03-07,24.239999771118164,24.239999771118164,24.239999771118164,24.239999771118164,22.433256149291992,0
2022-03-08,24.1200008392334,24.1200008392334,24.1200008392334,24.1200008392334,22.322200775146484,0
2022-03-09,25.18000030517578,25.18000030517578,25.18000030517578,25.18000030517578,23.303192138671875,0
2022-03-10,24.8700008392334,24.8700008392334,24.8700008392334,24.8700008392334,23.016300201416016,0
2022-03-11,24.3799991607666,24.3799991607666,24.3799991607666,24.3799991607666,22.562820434570312,0
2022-03-14,24.049999237060547,24.049999237060547,24.049999237060547,24.049999237060547,22.257417678833008,0
2022-03-15,24.65999984741211,24.65999984741211,24.65999984741211,24.65999984741211,22.821950912475586,0
2022-03-16,25.530000686645508,25.530000686645508,25.530000686645508,25.530000686645508,23.627105712890625,0
2022-03-17,25.8700008392334,25.8700008392334,25.8700008392334,25.8700008392334,23.94176483154297,0
2022-03-18,26.5,26.5,26.5,26.5,24.524805068969727,0
2022-03-21,26.399999618530273,26.399999618530273,26.399999618530273,26.399999618530273,24.43225860595703,0
2022-03-22,26.889999389648438,26.889999389648438,26.889999389648438,26.889999389648438,24.8857364654541,0
2022-03-23,26.329999923706055,26.329999923706055,26.329999923706055,26.329999923706055,24.367477416992188,0
2022-03-24,26.729999542236328,26.729999542236328,26.729999542236328,26.729999542236328,24.737661361694336,0
2022-03-25,26.6299991607666,26.6299991607666,26.6299991607666,26.6299991607666,24.64511489868164,0
2022-03-28,27.059999465942383,27.059999465942383,27.059999465942383,27.059999465942383,25.043066024780273,0
2022-03-29,27.709999084472656,27.709999084472656,27.709999084472656,27.709999084472656,25.644617080688477,0
2022-03-30,27.3700008392334,27.3700008392334,27.3700008392334,27.3700008392334,25.329959869384766,0
2022-03-31,27.030000686645508,27.030000686645508,27.030000686645508,27.030000686645508,25.015302658081055,0
2022-04-01,27.229999542236328,27.229999542236328,27.229999542236328,27.229999542236328,25.200393676757812,0
2022-04-04,27.770000457763672,27.770000457763672,27.770000457763672,27.770000457763672,25.700145721435547,0
2022-04-05,27.270000457763672,27.270000457763672,27.270000457763672,27.270000457763672,25.23741340637207,0
2022-04-06,26.489999771118164,26.489999771118164,26.489999771118164,26.489999771118164,24.51555061340332,0
2022-04-07,26.520000457763672,26.520000457763672,26.520000457763672,26.520000457763672,24.543315887451172,0
2022-04-08,25.309999465942383,25.309999465942383,25.309999465942383,25.309999465942383,24.273818969726562,0
2022-04-11,24.889999389648438,24.889999389648438,24.889999389648438,24.889999389648438,23.871013641357422,0
2022-04-12,24.68000030517578,24.68000030517578,24.68000030517578,24.68000030517578,23.66961097717285,0
2022-04-13,25.079999923706055,25.079999923706055,25.079999923706055,25.079999923706055,24.05323600769043,0
2022-04-14,24.6200008392334,24.6200008392334,24.6200008392334,24.6200008392334,23.61206817626953,0
2022-04-18,24.530000686645508,24.530000686645508,24.530000686645508,24.530000686645508,23.525753021240234,0
2022-04-19,25.040000915527344,25.040000915527344,25.040000915527344,25.040000915527344,24.014873504638672,0
2022-04-20,24.84000015258789,24.84000015258789,24.84000015258789,24.84000015258789,23.823060989379883,0
2022-04-21,24.299999237060547,24.299999237060547,24.299999237060547,24.299999237060547,23.30516815185547,0
2022-04-22,23.639999389648438,23.639999389648438,23.639999389648438,23.639999389648438,22.67218780517578,0
2022-04-25,24.079999923706055,24.079999923706055,24.079999923706055,24.079999923706055,23.094175338745117,0
2022-04-26,23.229999542236328,23.229999542236328,23.229999542236328,23.229999542236328,22.278972625732422,0
2022-04-27,23.68000030517578,23.68000030517578,23.68000030517578,23.68000030517578,22.710552215576172,0
2022-04-28,24.520000457763672,24.520000457763672,24.520000457763672,24.520000457763672,23.516162872314453,0
2022-04-29,23.59000015258789,23.59000015258789,23.59000015258789,23.59000015258789,22.624235153198242,0
2022-05-02,23.889999389648438,23.889999389648438,23.889999389648438,23.889999389648438,22.91195297241211,0
2022-05-03,23.739999771118164,23.739999771118164,23.739999771118164,23.739999771118164,22.768095016479492,0
2022-05-04,24.399999618530273,24.399999618530273,24.399999618530273,24.399999618530273,23.401073455810547,0
2022-05-05,23.170000076293945,23.170000076293945,23.170000076293945,23.170000076293945,22.2214298248291,0
2022-05-06,22.760000228881836,22.760000228881836,22.760000228881836,22.760000228881836,21.828216552734375,0
2022-05-09,21.770000457763672,21.770000457763672,21.770000457763672,21.770000457763672,20.878746032714844,0
2022-05-10,21.969999313354492,21.969999313354492,21.969999313354492,21.969999313354492,21.070556640625,0
2022-05-11,21.459999084472656,21.459999084472656,21.459999084472656,21.459999084472656,20.581436157226562,0
2022-05-12,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,20.533483505249023,0
2022-05-13,22.149999618530273,22.149999618530273,22.149999618530273,22.149999618530273,21.243188858032227,0
2022-05-16,21.8700008392334,21.8700008392334,21.8700008392334,21.8700008392334,20.974653244018555,0
2022-05-17,22.270000457763672,22.270000457763672,22.270000457763672,22.270000457763672,21.3582763671875,0
2022-05-18,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,20.55266571044922,0
2022-05-19,21.520000457763672,21.520000457763672,21.520000457763672,21.520000457763672,20.638980865478516,0
2022-05-20,21.670000076293945,21.670000076293945,21.670000076293945,21.670000076293945,20.782838821411133,0
2022-05-23,22.09000015258789,22.09000015258789,22.09000015258789,22.09000015258789,21.185644149780273,0
2022-05-24,21.6200008392334,21.6200008392334,21.6200008392334,21.6200008392334,20.734888076782227,0
2022-05-25,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,21.06096649169922,0
2022-05-26,22.360000610351562,22.360000610351562,22.360000610351562,22.360000610351562,21.444591522216797,0
2022-05-27,23.010000228881836,23.010000228881836,23.010000228881836,23.010000228881836,22.06797981262207,0
2022-05-31,22.739999771118164,22.739999771118164,22.739999771118164,22.739999771118164,21.80903434753418,0
2022-06-01,22.760000228881836,22.760000228881836,22.760000228881836,22.760000228881836,21.828216552734375,0
2022-06-02,23.450000762939453,23.450000762939453,23.450000762939453,23.450000762939453,22.489967346191406,0
2022-06-03,23.020000457763672,23.020000457763672,23.020000457763672,23.020000457763672,22.077571868896484,0
2022-06-06,23.010000228881836,23.010000228881836,23.010000228881836,23.010000228881836,22.06797981262207,0
2022-06-07,23.290000915527344,23.290000915527344,23.290000915527344,23.290000915527344,22.336519241333008,0
2022-06-08,23.149999618530273,23.149999618530273,23.149999618530273,23.149999618530273,22.20224952697754,0
2022-06-09,22.530000686645508,22.530000686645508,22.530000686645508,22.530000686645508,21.60763168334961,0
2022-06-10,21.600000381469727,21.600000381469727,21.600000381469727,21.600000381469727,20.71570587158203,0
2022-06-13,20.559999465942383,20.559999465942383,20.559999465942383,20.559999465942383,19.71828269958496,0
2022-06-14,20.600000381469727,20.600000381469727,20.600000381469727,20.600000381469727,19.75664520263672,0
2022-06-15,21.059999465942383,21.059999465942383,21.059999465942383,21.059999465942383,20.197813034057617,0
2022-06-16,20.260000228881836,20.260000228881836,20.260000228881836,20.260000228881836,19.430564880371094,0
2022-06-17,20.530000686645508,20.530000686645508,20.530000686645508,20.530000686645508,19.689510345458984,0
2022-06-21,20.93000030517578,20.93000030517578,20.93000030517578,20.93000030517578,20.073135375976562,0
2022-06-22,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,20.082725524902344,0
2022-06-23,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,20.55266571044922,0
2022-06-24,22.31999969482422,22.31999969482422,22.31999969482422,22.31999969482422,21.40622901916504,0
2022-06-27,22.049999237060547,22.049999237060547,22.049999237060547,22.049999237060547,21.147281646728516,0
2022-06-28,21.309999465942383,21.309999465942383,21.309999465942383,21.309999465942383,20.437578201293945,0
2022-06-29,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,20.523893356323242,0
2022-06-30,21.049999237060547,21.049999237060547,21.049999237060547,21.049999237060547,20.188220977783203,0
2022-07-01,21.309999465942383,21.309999465942383,21.309999465942383,21.309999465942383,20.437578201293945,0
2022-07-05,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,20.76365852355957,0
2022-07-06,21.729999542236328,21.729999542236328,21.729999542236328,21.729999542236328,20.840383529663086,0
2022-07-07,22.06999969482422,22.06999969482422,22.06999969482422,22.06999969482422,21.16646385192871,0
2022-07-08,22.0,22.0,22.0,22.0,21.099328994750977,0
2022-07-11,21.690000534057617,21.690000534057617,21.690000534057617,21.690000534057617,20.802021026611328,0
2022-07-12,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,20.293718338012695,0
2022-07-13,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,20.2074031829834,0
2022-07-14,20.979999542236328,20.979999542236328,20.979999542236328,20.979999542236328,20.1210880279541,0
2022-07-15,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,20.523893356323242,0
2022-07-18,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,20.389625549316406,0
2022-07-19,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,20.945880889892578,0
2022-07-20,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,21.329504013061523,0
2022-07-21,22.540000915527344,22.540000915527344,22.540000915527344,22.540000915527344,21.617223739624023,0
2022-07-22,22.18000030517578,22.18000030517578,22.18000030517578,22.18000030517578,21.271961212158203,0
2022-07-25,22.0,22.0,22.0,22.0,21.099328994750977,0
2022-07-26,21.469999313354492,21.469999313354492,21.469999313354492,21.469999313354492,20.591026306152344,0
2022-07-27,22.329999923706055,22.329999923706055,22.329999923706055,22.329999923706055,21.41581916809082,0
2022-07-28,22.700000762939453,22.700000762939453,22.700000762939453,22.700000762939453,21.770671844482422,0
2022-07-29,22.969999313354492,22.969999313354492,22.969999313354492,22.969999313354492,22.029617309570312,0
2022-08-01,22.940000534057617,22.940000534057617,22.940000534057617,22.940000534057617,22.00084686279297,0
2022-08-02,22.8700008392334,22.8700008392334,22.8700008392334,22.8700008392334,21.933712005615234,0
2022-08-03,23.520000457763672,23.520000457763672,23.520000457763672,23.520000457763672,22.55710220336914,0
2022-08-04,23.6299991607666,23.6299991607666,23.6299991607666,23.6299991607666,22.66259765625,0
2022-08-05,23.610000610351562,23.610000610351562,23.610000610351562,23.610000610351562,22.643417358398438,0
2022-08-08,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.585872650146484,0
2022-08-09,23.329999923706055,23.329999923706055,23.329999923706055,23.329999923706055,22.374879837036133,0
2022-08-10,23.969999313354492,23.969999313354492,23.969999313354492,23.969999313354492,22.988677978515625,0
2022-08-11,23.780000686645508,23.780000686645508,23.780000686645508,23.780000686645508,22.80645751953125,0
2022-08-12,24.15999984741211,24.15999984741211,24.15999984741211,24.15999984741211,23.170900344848633,0
2022-08-15,24.31999969482422,24.31999969482422,24.31999969482422,24.31999969482422,23.32434844970703,0
2022-08-16,24.270000457763672,24.270000457763672,24.270000457763672,24.270000457763672,23.276397705078125,0
2022-08-17,23.959999084472656,23.959999084472656,23.959999084472656,23.959999084472656,22.979087829589844,0
2022-08-18,23.959999084472656,23.959999084472656,23.959999084472656,23.959999084472656,22.979087829589844,0
2022-08-19,23.549999237060547,23.549999237060547,23.549999237060547,23.549999237060547,22.585872650146484,0
2022-08-22,22.940000534057617,22.940000534057617,22.940000534057617,22.940000534057617,22.00084686279297,0
2022-08-23,22.850000381469727,22.850000381469727,22.850000381469727,22.850000381469727,21.914531707763672,0
2022-08-24,22.899999618530273,22.899999618530273,22.899999618530273,22.899999618530273,21.96248435974121,0
2022-08-25,23.18000030517578,23.18000030517578,23.18000030517578,23.18000030517578,22.231021881103516,0
2022-08-26,22.3700008392334,22.3700008392334,22.3700008392334,22.3700008392334,21.45418357849121,0
2022-08-29,22.1299991607666,22.1299991607666,22.1299991607666,22.1299991607666,21.22400665283203,0
2022-08-30,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,21.128101348876953,0
2022-08-31,21.8700008392334,21.8700008392334,21.8700008392334,21.8700008392334,20.974653244018555,0
2022-09-01,21.709999084472656,21.709999084472656,21.709999084472656,21.709999084472656,20.82120132446289,0
2022-09-02,21.489999771118164,21.489999771118164,21.489999771118164,21.489999771118164,20.61020851135254,0
2022-09-06,21.3700008392334,21.3700008392334,21.3700008392334,21.3700008392334,20.4951229095459,0
2022-09-07,21.799999237060547,21.799999237060547,21.799999237060547,21.799999237060547,20.907516479492188,0
2022-09-08,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,21.06096649169922,0
2022-09-09,22.440000534057617,22.440000534057617,22.440000534057617,22.440000534057617,21.521316528320312,0
2022-09-12,22.68000030517578,22.68000030517578,22.68000030517578,22.68000030517578,21.75149154663086,0
2022-09-13,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,20.77324867248535,0
2022-09-14,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,20.81161117553711,0
2022-09-15,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,20.226585388183594,0
2022-09-16,20.809999465942383,20.809999465942383,20.809999465942383,20.809999465942383,19.95804786682129,0
2022-09-19,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,20.015592575073242,0
2022-09-20,20.59000015258789,20.59000015258789,20.59000015258789,20.59000015258789,19.747055053710938,0
2022-09-21,20.239999771118164,20.239999771118164,20.239999771118164,20.239999771118164,19.4113826751709,0
2022-09-22,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,19.248342514038086,0
2022-09-23,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,18.970216751098633,0
2022-09-26,19.59000015258789,19.59000015258789,19.59000015258789,19.59000015258789,18.787994384765625,0
2022-09-27,19.59000015258789,19.59000015258789,19.59000015258789,19.59000015258789,18.787994384765625,0
2022-09-28,20.010000228881836,20.010000228881836,20.010000228881836,20.010000228881836,19.190799713134766,0
2022-09-29,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,18.92226219177246,0
2022-09-30,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,18.67290687561035,0
2022-10-03,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,19.152435302734375,0
2022-10-04,20.770000457763672,20.770000457763672,20.770000457763672,20.770000457763672,19.91968536376953,0
2022-10-05,20.84000015258789,20.84000015258789,20.84000015258789,20.84000015258789,19.986820220947266,0
2022-10-06,20.690000534057617,20.690000534057617,20.690000534057617,20.690000534057617,19.842960357666016,0
2022-10-07,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,19.16202735900879,0
2022-10-10,19.549999237060547,19.549999237060547,19.549999237060547,19.549999237060547,18.749629974365234,0
2022-10-11,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164,18.452322006225586,0
2022-10-12,19.229999542236328,19.229999542236328,19.229999542236328,19.229999542236328,18.442731857299805,0
2022-10-13,19.690000534057617,19.690000534057617,19.690000534057617,19.690000534057617,18.883899688720703,0
2022-10-14,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,18.47150421142578,0
2022-10-17,19.920000076293945,19.920000076293945,19.920000076293945,19.920000076293945,19.10448455810547,0
2022-10-18,20.190000534057617,20.190000534057617,20.190000534057617,20.190000534057617,19.36343002319336,0
2022-10-19,19.979999542236328,19.979999542236328,19.979999542236328,19.979999542236328,19.16202735900879,0
2022-10-20,20.06999969482422,20.06999969482422,20.06999969482422,20.06999969482422,19.248342514038086,0
2022-10-21,20.43000030517578,20.43000030517578,20.43000030517578,20.43000030517578,19.593605041503906,0
2022-10-24,20.639999389648438,20.639999389648438,20.639999389648438,20.639999389648438,19.795005798339844,0
2022-10-25,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,20.293718338012695,0
2022-10-26,20.709999084472656,20.709999084472656,20.709999084472656,20.709999084472656,19.862140655517578,0
2022-10-27,20.559999465942383,20.559999465942383,20.559999465942383,20.559999465942383,19.71828269958496,0
2022-10-28,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,20.2074031829834,0
2022-10-31,20.81999969482422,20.81999969482422,20.81999969482422,20.81999969482422,19.96763801574707,0
2022-11-01,20.670000076293945,20.670000076293945,20.670000076293945,20.670000076293945,19.823780059814453,0
2022-11-02,19.84000015258789,19.84000015258789,19.84000015258789,19.84000015258789,19.027759552001953,0
2022-11-03,19.219999313354492,19.219999313354492,19.219999313354492,19.219999313354492,18.433141708374023,0
2022-11-04,19.270000457763672,19.270000457763672,19.270000457763672,19.270000457763672,18.481094360351562,0
2022-11-07,19.639999389648438,19.639999389648438,19.639999389648438,19.639999389648438,18.835947036743164,0
2022-11-08,19.84000015258789,19.84000015258789,19.84000015258789,19.84000015258789,19.027759552001953,0
2022-11-09,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,18.663314819335938,0
2022-11-10,21.020000457763672,21.020000457763672,21.020000457763672,21.020000457763672,20.15945053100586,0
2022-11-11,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,20.533483505249023,0
2022-11-14,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,20.31290054321289,0
2022-11-15,21.489999771118164,21.489999771118164,21.489999771118164,21.489999771118164,20.61020851135254,0
2022-11-16,21.200000762939453,21.200000762939453,21.200000762939453,21.200000762939453,20.332082748413086,0
2022-11-17,20.979999542236328,20.979999542236328,20.979999542236328,20.979999542236328,20.1210880279541,0
2022-11-18,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,20.082725524902344,0
2022-11-21,20.690000534057617,20.690000534057617,20.690000534057617,20.690000534057617,19.842960357666016,0
2022-11-22,21.010000228881836,21.010000228881836,21.010000228881836,21.010000228881836,20.149860382080078,0
2022-11-23,21.239999771118164,21.239999771118164,21.239999771118164,21.239999771118164,20.37044334411621,0
2022-11-25,21.270000457763672,21.270000457763672,21.270000457763672,21.270000457763672,20.399215698242188,0
2022-11-28,20.93000030517578,20.93000030517578,20.93000030517578,20.93000030517578,20.073135375976562,0
2022-11-29,20.780000686645508,20.780000686645508,20.780000686645508,20.780000686645508,19.929275512695312,0
2022-11-30,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,20.869155883789062,0
2022-12-01,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,20.945880889892578,0
2022-12-02,21.700000762939453,21.700000762939453,21.700000762939453,21.700000762939453,20.81161117553711,0
2022-12-05,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,20.293718338012695,0
2022-12-06,20.760000228881836,20.760000228881836,20.760000228881836,20.760000228881836,19.91009521484375,0
2022-12-07,20.739999771118164,20.739999771118164,20.739999771118164,20.739999771118164,19.890913009643555,0
2022-12-08,20.979999542236328,20.979999542236328,20.979999542236328,20.979999542236328,20.1210880279541,0
2022-12-09,20.860000610351562,20.860000610351562,20.860000610351562,20.860000610351562,20.006000518798828,0
2022-12-12,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,20.485530853271484,0
2022-12-13,21.600000381469727,21.600000381469727,21.600000381469727,21.600000381469727,20.71570587158203,0
2022-12-14,21.56999969482422,21.56999969482422,21.56999969482422,21.56999969482422,20.686933517456055,0
2022-12-15,20.860000610351562,20.860000610351562,20.860000610351562,20.860000610351562,20.006000518798828,0
2022-12-16,19.809999465942383,19.809999465942383,19.809999465942383,19.809999465942383,19.809999465942383,0
2022-12-19,19.510000228881836,19.510000228881836,19.510000228881836,19.510000228881836,19.510000228881836,0
2022-12-20,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,19.6299991607666,0
2022-12-21,19.809999465942383,19.809999465942383,19.809999465942383,19.809999465942383,19.809999465942383,0
2022-12-22,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0
2022-12-23,19.510000228881836,19.510000228881836,19.510000228881836,19.510000228881836,19.510000228881836,0
2022-12-27,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0
2022-12-28,19.209999084472656,19.209999084472656,19.209999084472656,19.209999084472656,19.209999084472656,0
2022-12-29,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,19.719999313354492,0
2022-12-30,19.670000076293945,19.670000076293945,19.670000076293945,19.670000076293945,19.670000076293945,0
2023-01-03,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,0
2023-01-04,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,19.729999542236328,0
2023-01-05,19.25,19.25,19.25,19.25,19.25,0
2023-01-06,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0
2023-01-09,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,19.899999618530273,0
2023-01-10,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,19.969999313354492,0
2023-01-11,20.31999969482422,20.31999969482422,20.31999969482422,20.31999969482422,20.31999969482422,0
2023-01-12,20.530000686645508,20.530000686645508,20.530000686645508,20.530000686645508,20.530000686645508,0
2023-01-13,20.559999465942383,20.559999465942383,20.559999465942383,20.559999465942383,20.559999465942383,0
2023-01-17,20.6299991607666,20.6299991607666,20.6299991607666,20.6299991607666,20.6299991607666,0
2023-01-18,20.309999465942383,20.309999465942383,20.309999465942383,20.309999465942383,20.309999465942383,0
2023-01-19,20.170000076293945,20.170000076293945,20.170000076293945,20.170000076293945,20.170000076293945,0
2023-01-20,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,0
2023-01-23,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,0
2023-01-24,21.010000228881836,21.010000228881836,21.010000228881836,21.010000228881836,21.010000228881836,0
2023-01-25,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,0
2023-01-26,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,0
2023-01-27,21.510000228881836,21.510000228881836,21.510000228881836,21.510000228881836,21.510000228881836,0
2023-01-30,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,21.170000076293945,0
2023-01-31,21.5,21.5,21.5,21.5,21.5,0
2023-02-01,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0
2023-02-02,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,22.600000381469727,0
2023-02-03,22.06999969482422,22.06999969482422,22.06999969482422,22.06999969482422,22.06999969482422,0
2023-02-06,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,0
2023-02-07,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,0
2023-02-08,22.1299991607666,22.1299991607666,22.1299991607666,22.1299991607666,22.1299991607666,0
2023-02-09,22.020000457763672,22.020000457763672,22.020000457763672,22.020000457763672,22.020000457763672,0
2023-02-10,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,21.860000610351562,0
2023-02-13,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,22.200000762939453,0
2023-02-14,22.280000686645508,22.280000686645508,22.280000686645508,22.280000686645508,22.280000686645508,0
2023-02-15,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,0
2023-02-16,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,0
2023-02-17,21.6299991607666,21.6299991607666,21.6299991607666,21.6299991607666,21.6299991607666,0
2023-02-21,21.209999084472656,21.209999084472656,21.209999084472656,21.209999084472656,21.209999084472656,0
2023-02-22,21.309999465942383,21.309999465942383,21.309999465942383,21.309999465942383,21.309999465942383,0
2023-02-23,21.420000076293945,21.420000076293945,21.420000076293945,21.420000076293945,21.420000076293945,0
